agent_id,canonical_name,display_name,surface,domain,family,area,subarea,specialty,subspecialty,function,short_mission,agent_type,coordination_level,reports_to,coordinates,activation_mode,availability,risk_level,data_access_class,tool_access_class,memory_scope,human_escalation,prompt_status,implementation_status,historical_mapping,lifecycle_status,version,notes
"AG-PRO-0136","product.health.psychology.plan.personal_guidance","Planning: Psychology — Health / Personal Guidance","PRODUCT","health","psychology","Salud","Health","Psychology","","plan","Plans Psychology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0137","product.health.endocrinology.plan.personal_guidance","Planning: Endocrinology — Health / Personal Guidance","PRODUCT","health","endocrinology","Salud","Health","Endocrinology","","plan","Plans Endocrinology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0138","product.health.pulmonology.plan.personal_guidance","Planning: Pulmonology — Health / Personal Guidance","PRODUCT","health","pulmonology","Salud","Health","Pulmonology","","plan","Plans Pulmonology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0139","product.health.gastroenterology.plan.personal_guidance","Planning: Gastroenterology — Health / Personal Guidance","PRODUCT","health","gastroenterology","Salud","Health","Gastroenterology","","plan","Plans Gastroenterology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0140","product.health.nephrology.plan.personal_guidance","Planning: Nephrology — Health / Personal Guidance","PRODUCT","health","nephrology","Salud","Health","Nephrology","","plan","Plans Nephrology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0141","product.health.urology.plan.personal_guidance","Planning: Urology — Health / Personal Guidance","PRODUCT","health","urology","Salud","Health","Urology","","plan","Plans Urology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0142","product.health.gynecology.plan.personal_guidance","Planning: Gynecology — Health / Personal Guidance","PRODUCT","health","gynecology","Salud","Health","Gynecology","","plan","Plans Gynecology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0143","product.health.pediatrics.plan.personal_guidance","Planning: Pediatrics — Health / Personal Guidance","PRODUCT","health","pediatrics","Salud","Health","Pediatrics","","plan","Plans Pediatrics for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0144","product.health.geriatrics.plan.personal_guidance","Planning: Geriatrics — Health / Personal Guidance","PRODUCT","health","geriatrics","Salud","Health","Geriatrics","","plan","Plans Geriatrics for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0145","product.health.dermatology.plan.personal_guidance","Planning: Dermatology — Health / Personal Guidance","PRODUCT","health","dermatology","Salud","Health","Dermatology","","plan","Plans Dermatology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0146","product.health.rheumatology.plan.personal_guidance","Planning: Rheumatology — Health / Personal Guidance","PRODUCT","health","rheumatology","Salud","Health","Rheumatology","","plan","Plans Rheumatology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0147","product.health.hematology.plan.personal_guidance","Planning: Hematology — Health / Personal Guidance","PRODUCT","health","hematology","Salud","Health","Hematology","","plan","Plans Hematology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0148","product.health.immunology.plan.personal_guidance","Planning: Immunology — Health / Personal Guidance","PRODUCT","health","immunology","Salud","Health","Immunology","","plan","Plans Immunology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0149","product.health.infectious_diseases.plan.personal_guidance","Planning: Infectious Diseases — Health / Personal Guidance","PRODUCT","health","infectious_diseases","Salud","Health","Infectious Diseases","","plan","Plans Infectious Diseases for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0150","product.health.informational_oncology.plan.personal_guidance","Planning: Informational Oncology — Health / Personal Guidance","PRODUCT","health","informational_oncology","Salud","Health","Informational Oncology","","plan","Plans Informational Oncology for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0151","product.health.pain.plan.personal_guidance","Planning: Pain — Health / Personal Guidance","PRODUCT","health","pain","Salud","Health","Pain","","plan","Plans Pain for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0152","product.health.rehabilitation.plan.personal_guidance","Planning: Rehabilitation — Health / Personal Guidance","PRODUCT","health","rehabilitation","Salud","Health","Rehabilitation","","plan","Plans Rehabilitation for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0153","product.health.physiotherapy.plan.personal_guidance","Planning: Physiotherapy — Health / Personal Guidance","PRODUCT","health","physiotherapy","Salud","Health","Physiotherapy","","plan","Plans Physiotherapy for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0154","product.health.prevention.plan.personal_guidance","Planning: Prevention — Health / Personal Guidance","PRODUCT","health","prevention","Salud","Health","Prevention","","plan","Plans Prevention for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0155","product.health.public_health.plan.personal_guidance","Planning: Public Health — Health / Personal Guidance","PRODUCT","health","public_health","Salud","Health","Public Health","","plan","Plans Public Health for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-PRO-0156","product.health.medication_information.plan.personal_guidance","Planning: Medication Information — Health / Personal Guidance","PRODUCT","health","medication_information","Salud","Health","Medication Information","","plan","Plans Medication Information for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0157","product.health.health_monitoring.plan.personal_guidance","Planning: Health Monitoring — Health / Personal Guidance","PRODUCT","health","health_monitoring","Salud","Health","Health Monitoring","","plan","Plans Health Monitoring for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0158","product.health.health_education.plan.personal_guidance","Planning: Health Education — Health / Personal Guidance","PRODUCT","health","health_education","Salud","Health","Health Education","","plan","Plans Health Education for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0159","product.health.consultation_preparation.plan.personal_guidance","Planning: Consultation Preparation — Health / Personal Guidance","PRODUCT","health","consultation_preparation","Salud","Health","Consultation Preparation","","plan","Plans Consultation Preparation for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0160","product.health.clinical_safety_escalation.plan.personal_guidance","Planning: Clinical Safety Escalation — Health / Personal Guidance","PRODUCT","health","clinical_safety_escalation","Salud","Health","Clinical Safety Escalation","","plan","Plans Clinical Safety Escalation for Personal Guidance within Health, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0071","","COORDINATOR_SELECTED","NOT_AVAILABLE","CRITICAL","SENSITIVE_HEALTH_DATA","NO_TOOLS","AGENT_PRIVATE","REQUIRED_FOR_MEDICAL_DECISIONS","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
