"family_prompt_id","canonical_family_name","surface","domain","member_count","risk_range","base_authority","base_data_ceiling","base_tool_ceiling","base_memory_ceiling","member_data_classes","member_tool_classes","member_memory_scopes","required_modules","exceptions","owner","status"
"FAM-PRODUCT-HEALTH-PHYSIOTHERAPY-v1","physiotherapy","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PHYSIOTHERAPY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-PREVENTION-v1","prevention","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PREVENTION-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-PSYCHIATRY-v1","psychiatry","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PSYCHIATRY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-PSYCHOLOGY-v1","psychology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PSYCHOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-PUBLIC-HEALTH-v1","public_health","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PUBLIC-HEALTH-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-PULMONOLOGY-v1","pulmonology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PULMONOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-REHABILITATION-v1","rehabilitation","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-REHABILITATION-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-RHEUMATOLOGY-v1","rheumatology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-RHEUMATOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-UROLOGY-v1","urology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-UROLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-MEMORY-PERSONALIZATION-CONSENT-AWARE-PERSONALIZATION-v1","consent_aware_personalization","PRODUCT","memory_personalization","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AREA_MEMORY","MOD-PRODUCT-MEMORY-PERSONALIZATION-CONSENT-AWARE-PERSONALIZATION-v1","NONE","AG-PRO-0941","APPROVED"
"FAM-PRODUCT-MEMORY-PERSONALIZATION-CROSS-AREA-PERSONALIZATION-v1","cross_area_personalization","PRODUCT","memory_personalization","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AREA_MEMORY","MOD-PRODUCT-MEMORY-PERSONALIZATION-CROSS-AREA-PERSONALIZATION-v1","NONE","AG-PRO-0941","APPROVED"
"FAM-PRODUCT-MEMORY-PERSONALIZATION-GOAL-MEMORY-v1","goal_memory","PRODUCT","memory_personalization","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AREA_MEMORY","MOD-PRODUCT-MEMORY-PERSONALIZATION-GOAL-MEMORY-v1","NONE","AG-PRO-0941","APPROVED"
"FAM-PRODUCT-MEMORY-PERSONALIZATION-MEMORY-CORRECTION-v1","memory_correction","PRODUCT","memory_personalization","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AREA_MEMORY","MOD-PRODUCT-MEMORY-PERSONALIZATION-MEMORY-CORRECTION-v1","NONE","AG-PRO-0941","APPROVED"
"FAM-PRODUCT-MEMORY-PERSONALIZATION-MEMORY-EXPIRY-v1","memory_expiry","PRODUCT","memory_personalization","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AREA_MEMORY","MOD-PRODUCT-MEMORY-PERSONALIZATION-MEMORY-EXPIRY-v1","NONE","AG-PRO-0941","APPROVED"
"FAM-PRODUCT-MEMORY-PERSONALIZATION-MEMORY-PROVENANCE-v1","memory_provenance","PRODUCT","memory_personalization","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AREA_MEMORY","MOD-PRODUCT-MEMORY-PERSONALIZATION-MEMORY-PROVENANCE-v1","NONE","AG-PRO-0941","APPROVED"
"FAM-PRODUCT-MEMORY-PERSONALIZATION-PREFERENCE-MEMORY-v1","preference_memory","PRODUCT","memory_personalization","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AREA_MEMORY;SURFACE_MEMORY","MOD-PRODUCT-MEMORY-PERSONALIZATION-PREFERENCE-MEMORY-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-NUTRITION-ALLERGIES-INTOLERANCES-v1","allergies_intolerances","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-ALLERGIES-INTOLERANCES-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-BUDGET-NUTRITION-v1","budget_nutrition","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-BUDGET-NUTRITION-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-EATING-BEHAVIOR-v1","eating_behavior","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-EATING-BEHAVIOR-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-FOOD-CULTURE-v1","food_culture","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-FOOD-CULTURE-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-FOOD-SHOPPING-v1","food_shopping","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-FOOD-SHOPPING-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-GENERAL-NUTRITION-v1","general_nutrition","PRODUCT","nutrition","9","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-NUTRITION-GENERAL-NUTRITION-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-NUTRITION-HYDRATION-v1","hydration","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-HYDRATION-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-INFORMATIONAL-CLINICAL-NUTRITION-v1","informational_clinical_nutrition","PRODUCT","nutrition","9","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-INFORMATIONAL-CLINICAL-NUTRITION-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-MACRONUTRIENTS-v1","macronutrients","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-MACRONUTRIENTS-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-MEAL-PLANNING-v1","meal_planning","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-MEAL-PLANNING-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-MEDITERRANEAN-NUTRITION-v1","mediterranean_nutrition","PRODUCT","nutrition","9","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-MEDITERRANEAN-NUTRITION-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-MICRONUTRIENTS-v1","micronutrients","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-MICRONUTRIENTS-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-NUTRITION-EVIDENCE-v1","nutrition_evidence","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-NUTRITION-EVIDENCE-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-NUTRITION-SAFETY-v1","nutrition_safety","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-NUTRITION-SAFETY-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-RECIPES-v1","recipes","PRODUCT","nutrition","8","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-RECIPES-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-SPORTS-NUTRITION-v1","sports_nutrition","PRODUCT","nutrition","9","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-SPORTS-NUTRITION-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-VEGAN-NUTRITION-v1","vegan_nutrition","PRODUCT","nutrition","9","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-VEGAN-NUTRITION-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-NUTRITION-VEGETARIAN-NUTRITION-v1","vegetarian_nutrition","PRODUCT","nutrition","9","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-NUTRITION-VEGETARIAN-NUTRITION-v1","NONE","AG-PRO-0521","APPROVED"
"FAM-PRODUCT-PRODUCT-QUALITY-PRODUCT-COHERENCE-v1","product_coherence","PRODUCT","product_quality","1","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-PRODUCT-QUALITY-PRODUCT-COHERENCE-v1","FAMILY_STABILITY_REVIEW_REQUIRED","AG-PRO-1046","APPROVED"
"FAM-PRODUCT-PRODUCT-QUALITY-PRODUCT-QUALITY-v1","product_quality","PRODUCT","product_quality","2","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-PRODUCT-QUALITY-PRODUCT-QUALITY-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-PRODUCT-QUALITY-USER-OUTCOME-REVIEW-v1","user_outcome_review","PRODUCT","product_quality","2","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-PRODUCT-QUALITY-USER-OUTCOME-REVIEW-v1","NONE","AG-PRO-1046","APPROVED"
"FAM-PRODUCT-RESEARCH-DEEP-RESEARCH-v1","deep_research","PRODUCT","research","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-RESEARCH-DEEP-RESEARCH-v1","NONE","AG-PRO-0976","APPROVED"
"FAM-PRODUCT-RESEARCH-PARTICIPANT-TRACEABILITY-v1","participant_traceability","PRODUCT","research","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-RESEARCH-PARTICIPANT-TRACEABILITY-v1","NONE","AG-PRO-0976","APPROVED"
"FAM-PRODUCT-RESEARCH-RAPID-RESEARCH-v1","rapid_research","PRODUCT","research","5","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-RESEARCH-RAPID-RESEARCH-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-RESEARCH-RESEARCH-SYNTHESIS-v1","research_synthesis","PRODUCT","research","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-RESEARCH-RESEARCH-SYNTHESIS-v1","NONE","AG-PRO-0976","APPROVED"
"FAM-PRODUCT-RESEARCH-SOURCE-APPRAISAL-v1","source_appraisal","PRODUCT","research","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-RESEARCH-SOURCE-APPRAISAL-v1","NONE","AG-PRO-0976","APPROVED"
"FAM-PRODUCT-RESEARCH-STRATEGIC-RESEARCH-v1","strategic_research","PRODUCT","research","4","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-RESEARCH-STRATEGIC-RESEARCH-v1","NONE","AG-PRO-0976","APPROVED"
"FAM-PRODUCT-SENSORS-INTEGRATIONS-DEVICE-INTEROPERABILITY-v1","device_interoperability","PRODUCT","sensors_integrations","2","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-SENSORS-INTEGRATIONS-DEVICE-INTEROPERABILITY-v1","NONE","AG-PRO-1036","APPROVED"
"FAM-PRODUCT-SENSORS-INTEGRATIONS-INTEGRATION-CONSENT-v1","integration_consent","PRODUCT","sensors_integrations","2","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-SENSORS-INTEGRATIONS-INTEGRATION-CONSENT-v1","NONE","AG-PRO-1036","APPROVED"
"FAM-PRODUCT-SENSORS-INTEGRATIONS-SENSOR-QUALITY-v1","sensor_quality","PRODUCT","sensors_integrations","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-SENSORS-INTEGRATIONS-SENSOR-QUALITY-v1","NONE","AG-PRO-1036","APPROVED"
"FAM-PRODUCT-SENSORS-INTEGRATIONS-WEARABLE-DATA-INTERPRETATION-v1","wearable_data_interpretation","PRODUCT","sensors_integrations","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-SENSORS-INTEGRATIONS-WEARABLE-DATA-INTERPRETATION-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-STASIS-PRODUCT-COORDINATION-COLLECTIVE-SYNTHESIS-v1","collective_synthesis","PRODUCT","stasis_product_coordination","2","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-STASIS-PRODUCT-COORDINATION-COLLECTIVE-SYNTHESIS-v1","NONE","AG-PRO-0011","APPROVED"
"FAM-PRODUCT-STASIS-PRODUCT-COORDINATION-CROSS-AREA-HANDOFF-v1","cross_area_handoff","PRODUCT","stasis_product_coordination","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-STASIS-PRODUCT-COORDINATION-CROSS-AREA-HANDOFF-v1","NONE","AG-PRO-0011","APPROVED"
